Date,Store,Product,Category,Region,Season,Promo,Epidemic,Weather,Inventory,UnitsSold,UnitsOrdered,Price,Discount,CompPrice,Demand,InvGap,Stockout,Coverage
2022-06-30,S003,P0004,Groceries,East,Summer,0,1,Rainy,998,64,0,22.0,10,19.65,99,899,0,5.0
2022-07-01,S003,P0004,Groceries,East,Summer,1,1,Rainy,934,73,0,20.07,10,18.68,73,861,0,5.0
2022-07-02,S003,P0004,Groceries,East,Summer,1,1,Rainy,861,79,0,20.91,15,19.72,101,760,0,5.0
2022-07-03,S003,P0004,Groceries,East,Summer,0,1,Sunny,782,123,0,23.8,10,26.07,142,640,0,5.0
2022-07-04,S003,P0004,Groceries,East,Summer,0,1,Cloudy,659,92,0,23.23,5,21.35,99,560,0,5.0
2022-07-05,S003,P0004,Groceries,East,Summer,0,1,Rainy,567,46,0,21.06,0,18.31,57,510,0,5.0
2022-07-06,S003,P0004,Groceries,East,Summer,0,1,Rainy,521,68,0,19.94,10,19.49,71,450,0,5.0
2022-07-07,S003,P0004,Groceries,East,Summer,0,1,Sunny,453,123,387,24.67,10,27.02,154,299,0,2.942
2022-07-08,S003,P0004,Groceries,East,Summer,0,1,Sunny,330,108,0,24.24,5,22.18,113,217,0,2.92
2022-07-09,S003,P0004,Groceries,East,Summer,1,1,Rainy,222,71,0,18.84,20,17.51,88,134,0,2.523
2022-07-10,S003,P0004,Groceries,East,Summer,1,1,Sunny,538,103,0,21.54,15,24.85,127,411,0,4.236
2022-07-11,S003,P0004,Groceries,East,Summer,0,1,Cloudy,435,104,0,21.47,10,20.35,92,343,0,4.728
2022-07-12,S003,P0004,Groceries,East,Summer,0,1,Rainy,331,27,0,18.87,5,17.56,42,289,0,5.0
2022-07-13,S003,P0004,Groceries,East,Summer,0,1,Rainy,304,57,0,18.39,10,21.69,63,241,0,4.825
2022-07-14,S003,P0004,Groceries,East,Summer,0,1,Sunny,247,110,274,23.98,0,22.91,94,153,0,2.628
2022-07-15,S003,P0004,Groceries,East,Summer,0,1,Rainy,137,54,0,22.45,5,19.52,89,48,0,1.539
2022-07-16,S003,P0004,Groceries,East,Summer,1,1,Rainy,83,29,0,15.0,20,14.27,29,54,0,2.862
2022-07-17,S003,P0004,Groceries,East,Summer,1,1,Rainy,328,43,0,16.62,15,19.42,51,277,0,5.0
2022-07-18,S003,P0004,Groceries,East,Summer,0,1,Cloudy,285,111,483,25.52,10,23.33,148,137,0,1.926
2022-07-19,S003,P0004,Groceries,East,Summer,0,1,Rainy,174,63,0,19.75,10,21.3,83,91,0,2.096
2022-07-20,S003,P0004,Groceries,East,Summer,0,1,Rainy,111,111,0,23.79,5,28.12,123,-12,1,0.902
2022-07-21,S003,P0004,Groceries,East,Summer,0,1,Cloudy,483,102,0,25.36,0,24.5,111,372,0,4.351
2022-07-22,S003,P0004,Groceries,East,Summer,1,1,Cloudy,381,58,0,21.39,10,18.97,91,290,0,4.187
2022-07-23,S003,P0004,Groceries,East,Summer,1,1,Cloudy,323,71,332,20.36,15,19.37,93,230,0,3.473
2022-07-24,S003,P0004,Groceries,East,Summer,1,1,Cloudy,252,98,0,24.1,10,22.27,128,124,0,1.969
2022-07-25,S003,P0004,Groceries,East,Summer,0,0,Rainy,154,154,632,27.72,5,32.58,177,-23,1,0.87
2022-07-26,S003,P0004,Groceries,East,Summer,0,0,Sunny,332,148,0,28.23,10,30.64,206,126,0,1.612
2022-07-27,S003,P0004,Groceries,East,Summer,1,0,Rainy,184,134,0,24.19,15,24.12,149,35,0,1.235
2022-07-28,S003,P0004,Groceries,East,Summer,0,0,Rainy,682,175,0,25.66,10,29.0,169,513,0,4.036
2022-07-29,S003,P0004,Groceries,East,Summer,0,0,Rainy,507,27,0,17.84,5,18.88,41,466,0,5.0
2022-07-30,S003,P0004,Groceries,East,Summer,0,0,Sunny,480,241,935,36.51,5,32.05,273,207,0,1.758
2022-07-31,S003,P0004,Groceries,East,Summer,0,0,Rainy,239,99,0,22.41,5,19.86,89,150,0,2.685
2022-08-01,S003,P0004,Groceries,East,Summer,0,0,Rainy,140,125,0,24.81,0,27.07,120,20,0,1.167
2022-08-02,S003,P0004,Groceries,East,Summer,0,0,Cloudy,950,150,0,27.83,5,29.53,179,771,0,5.0
2022-08-03,S003,P0004,Groceries,East,Summer,0,0,Rainy,800,118,0,24.21,10,24.04,130,670,0,5.0
2022-08-04,S003,P0004,Groceries,East,Summer,0,0,Rainy,682,104,0,25.65,10,24.27,150,532,0,4.547
2022-08-05,S003,P0004,Groceries,East,Summer,0,0,Rainy,578,175,469,28.86,5,33.02,193,385,0,2.995
2022-08-06,S003,P0004,Groceries,East,Summer,1,0,Rainy,403,128,0,20.05,20,19.34,107,296,0,3.766
2022-08-07,S003,P0004,Groceries,East,Summer,1,0,Rainy,275,234,0,23.08,25,26.45,198,77,0,1.389
2022-08-08,S003,P0004,Groceries,East,Summer,1,0,Cloudy,510,198,762,24.49,25,29.41,223,287,0,2.287
2022-08-09,S003,P0004,Groceries,East,Summer,1,0,Rainy,312,292,0,26.84,25,31.6,264,48,0,1.182
2022-08-10,S003,P0004,Groceries,East,Summer,1,0,Rainy,20,20,0,18.67,20,20.53,101,-81,1,0.198
2022-08-11,S003,P0004,Groceries,East,Summer,0,0,Cloudy,762,67,0,22.24,10,20.34,103,659,0,5.0
2022-08-12,S003,P0004,Groceries,East,Summer,0,0,Rainy,695,96,0,20.12,10,24.29,88,607,0,5.0
2022-08-13,S003,P0004,Groceries,East,Summer,0,0,Rainy,599,89,0,24.53,5,21.79,116,483,0,5.0
2022-08-14,S003,P0004,Groceries,East,Summer,0,0,Sunny,510,143,0,23.02,10,25.35,130,380,0,3.923
2022-08-15,S003,P0004,Groceries,East,Summer,0,0,Rainy,367,59,0,23.02,5,20.58,97,270,0,3.784
2022-08-16,S003,P0004,Groceries,East,Summer,0,0,Rainy,308,94,378,26.48,5,22.76,142,166,0,2.169
2022-08-17,S003,P0004,Groceries,East,Summer,0,0,Cloudy,214,138,512,30.67,0,36.75,197,17,0,1.086
2022-08-18,S003,P0004,Groceries,East,Summer,1,0,Rainy,76,76,0,21.83,10,23.64,113,-37,1,0.673
2022-08-19,S003,P0004,Groceries,East,Summer,0,0,Cloudy,378,179,0,28.41,5,25.93,167,211,0,2.263
2022-08-20,S003,P0004,Groceries,East,Summer,1,0,Sunny,711,261,627,28.32,15,30.37,232,479,0,3.065
2022-08-21,S003,P0004,Groceries,East,Summer,1,0,Cloudy,450,120,0,26.85,10,32.49,186,264,0,2.419
2022-08-22,S003,P0004,Groceries,East,Summer,0,0,Sunny,330,104,0,23.37,10,22.73,118,212,0,2.797
2022-08-23,S003,P0004,Groceries,East,Summer,1,0,Sunny,853,257,0,25.08,25,27.86,233,620,0,3.661
2022-08-24,S003,P0004,Groceries,East,Summer,0,0,Cloudy,596,102,0,27.74,0,30.61,159,437,0,3.748
2022-08-25,S003,P0004,Groceries,East,Summer,1,0,Cloudy,494,134,0,23.14,15,21.54,134,360,0,3.687
2022-08-26,S003,P0004,Groceries,East,Summer,0,0,Cloudy,360,148,633,26.66,10,29.41,183,177,0,1.967
2022-08-27,S003,P0004,Groceries,East,Summer,0,0,Rainy,212,124,0,25.42,10,30.55,165,47,0,1.285
2022-08-28,S003,P0004,Groceries,East,Summer,0,0,Rainy,88,88,0,25.91,0,28.98,135,-47,1,0.652
2022-08-29,S003,P0004,Groceries,East,Summer,0,0,Rainy,633,111,0,26.03,5,28.79,154,479,0,4.11
2022-08-30,S003,P0004,Groceries,East,Summer,0,0,Sunny,522,183,668,30.34,5,35.12,213,309,0,2.451
2022-08-31,S003,P0004,Groceries,East,Summer,0,0,Sunny,339,169,0,24.79,10,27.5,156,183,0,2.173
2022-09-01,S003,P0004,Groceries,East,Autumn,0,0,Snowy,170,144,0,24.47,10,24.19,133,37,0,1.278
2022-09-02,S003,P0004,Groceries,East,Autumn,0,0,Snowy,694,52,0,21.2,0,18.8,59,635,0,5.0
2022-09-03,S003,P0004,Groceries,East,Autumn,0,0,Sunny,642,64,0,20.92,10,18.47,84,558,0,5.0
2022-09-04,S003,P0004,Groceries,East,Autumn,0,0,Sunny,578,48,0,21.32,0,24.49,74,504,0,5.0
2022-09-05,S003,P0004,Groceries,East,Autumn,0,0,Snowy,530,114,0,25.75,5,27.27,150,380,0,3.533
2022-09-06,S003,P0004,Groceries,East,Autumn,0,0,Snowy,416,83,0,23.7,0,26.09,106,310,0,3.925
2022-09-07,S003,P0004,Groceries,East,Autumn,0,0,Snowy,333,83,0,20.73,10,20.63,82,251,0,4.061
2022-09-08,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,250,51,235,23.3,0,22.8,85,165,0,2.941
2022-09-09,S003,P0004,Groceries,East,Autumn,1,0,Snowy,199,76,0,17.21,25,15.49,81,118,0,2.457
2022-09-10,S003,P0004,Groceries,East,Autumn,0,0,Snowy,123,94,331,22.77,5,27.27,109,14,0,1.128
2022-09-11,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,264,64,0,18.52,15,21.47,81,183,0,3.259
2022-09-12,S003,P0004,Groceries,East,Autumn,0,0,Rainy,200,115,0,23.62,0,28.09,105,95,0,1.905
2022-09-13,S003,P0004,Groceries,East,Autumn,1,0,Rainy,416,138,418,21.26,25,18.15,148,268,0,2.811
2022-09-14,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,278,143,0,26.45,10,24.1,161,117,0,1.727
2022-09-15,S003,P0004,Groceries,East,Autumn,0,0,Sunny,135,50,0,17.83,10,19.97,55,80,0,2.455
2022-09-16,S003,P0004,Groceries,East,Autumn,1,0,Sunny,503,144,0,22.35,15,22.29,122,381,0,4.123
2022-09-17,S003,P0004,Groceries,East,Autumn,1,0,Rainy,359,96,0,18.68,20,20.42,101,258,0,3.554
2022-09-18,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,263,59,0,19.86,5,18.12,55,208,0,4.782
2022-09-19,S003,P0004,Groceries,East,Autumn,0,0,Rainy,204,109,316,22.15,10,19.97,101,103,0,2.02
2022-09-20,S003,P0004,Groceries,East,Autumn,0,0,Sunny,95,59,0,20.81,5,20.66,68,27,0,1.397
2022-09-21,S003,P0004,Groceries,East,Autumn,1,0,Rainy,36,36,275,20.22,20,17.8,110,-74,1,0.327
2022-09-22,S003,P0004,Groceries,East,Autumn,0,0,Snowy,316,29,0,18.63,5,17.14,39,277,0,5.0
2022-09-23,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,287,97,0,22.13,20,20.63,139,148,0,2.065
2022-09-24,S003,P0004,Groceries,East,Autumn,0,0,Sunny,465,67,0,23.43,0,27.49,102,363,0,4.559
2022-09-25,S003,P0004,Groceries,East,Autumn,0,0,Rainy,398,111,0,21.45,10,24.87,107,291,0,3.72
2022-09-26,S003,P0004,Groceries,East,Autumn,1,0,Sunny,287,277,687,27.33,25,27.15,249,38,0,1.153
2022-09-27,S003,P0004,Groceries,East,Autumn,0,0,Sunny,10,10,0,27.29,0,24.71,135,-125,1,0.074
2022-09-28,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,0,0,0,21.37,25,25.74,168,-168,1,0.0
2022-09-29,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,687,141,0,26.08,5,30.27,155,532,0,4.432
2022-09-30,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,546,65,0,23.96,0,20.47,93,453,0,5.0
2022-10-01,S003,P0004,Groceries,East,Autumn,0,0,Snowy,481,70,0,22.74,5,24.52,109,372,0,4.413
2022-10-02,S003,P0004,Groceries,East,Autumn,1,0,Rainy,411,92,0,18.81,25,16.58,107,304,0,3.841
2022-10-03,S003,P0004,Groceries,East,Autumn,0,0,Snowy,319,61,0,23.22,0,21.84,84,235,0,3.798
2022-10-04,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,258,71,246,20.81,5,24.61,82,176,0,3.146
2022-10-05,S003,P0004,Groceries,East,Autumn,0,0,Snowy,187,123,0,23.54,10,23.54,121,66,0,1.545
2022-10-06,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,64,64,636,27.04,10,32.45,189,-125,1,0.339
2022-10-07,S003,P0004,Groceries,East,Autumn,0,0,Snowy,246,56,0,22.3,0,20.99,73,173,0,3.37
2022-10-08,S003,P0004,Groceries,East,Autumn,0,0,Rainy,190,46,0,19.37,5,20.95,62,128,0,3.065
2022-10-09,S003,P0004,Groceries,East,Autumn,1,0,Snowy,780,138,0,23.14,10,26.94,132,648,0,5.0
2022-10-10,S003,P0004,Groceries,East,Autumn,1,0,Sunny,642,219,796,29.18,15,31.22,245,397,0,2.62
2022-10-11,S003,P0004,Groceries,East,Autumn,0,0,Sunny,423,241,0,30.97,5,29.96,201,222,0,2.104
2022-10-12,S003,P0004,Groceries,East,Autumn,0,0,Sunny,182,71,0,24.13,0,20.95,95,87,0,1.916
2022-10-13,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,907,107,0,23.63,15,27.34,159,748,0,5.0
2022-10-14,S003,P0004,Groceries,East,Autumn,0,0,Rainy,800,67,0,19.99,5,23.57,71,729,0,5.0
2022-10-15,S003,P0004,Groceries,East,Autumn,1,0,Sunny,733,196,0,24.77,15,26.93,177,556,0,4.141
2022-10-16,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,537,117,0,26.21,5,22.92,139,398,0,3.863
2022-10-17,S003,P0004,Groceries,East,Autumn,0,0,Snowy,420,97,0,23.46,0,27.36,102,318,0,4.118
2022-10-18,S003,P0004,Groceries,East,Autumn,1,0,Snowy,323,124,483,21.95,25,21.1,159,164,0,2.031
2022-10-19,S003,P0004,Groceries,East,Autumn,1,0,Snowy,199,89,0,20.32,15,23.89,108,91,0,1.843
2022-10-20,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,110,110,0,25.17,10,26.75,161,-51,1,0.683
2022-10-21,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,483,98,0,25.48,0,22.65,112,371,0,4.312
2022-10-22,S003,P0004,Groceries,East,Autumn,0,0,Rainy,385,144,320,22.61,10,27.16,124,261,0,3.105
2022-10-23,S003,P0004,Groceries,East,Autumn,1,0,Rainy,241,94,0,21.78,15,19.57,114,127,0,2.114
2022-10-24,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,147,66,0,23.98,0,23.22,94,53,0,1.564
2022-10-25,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,401,88,0,22.05,10,19.41,100,301,0,4.01
2022-10-26,S003,P0004,Groceries,East,Autumn,0,0,Rainy,313,98,334,21.37,10,25.25,106,207,0,2.953
2022-10-27,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,215,164,0,19.63,25,20.78,138,77,0,1.558
2022-10-28,S003,P0004,Groceries,East,Autumn,0,0,Rainy,51,51,0,20.84,5,23.2,83,-32,1,0.614
2022-10-29,S003,P0004,Groceries,East,Autumn,0,0,Rainy,334,92,421,24.93,5,24.12,122,212,0,2.738
2022-10-30,S003,P0004,Groceries,East,Autumn,0,0,Snowy,242,128,0,27.75,5,24.58,159,83,0,1.522
2022-10-31,S003,P0004,Groceries,East,Autumn,0,0,Snowy,114,95,0,21.24,5,24.55,88,26,0,1.295
2022-11-01,S003,P0004,Groceries,East,Autumn,0,0,Snowy,440,127,411,24.64,10,23.3,136,304,0,3.235
2022-11-02,S003,P0004,Groceries,East,Autumn,1,0,Sunny,313,167,770,30.45,10,34.9,238,75,0,1.315
2022-11-03,S003,P0004,Groceries,East,Autumn,0,0,Rainy,146,116,0,23.92,10,23.01,126,20,0,1.159
2022-11-04,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,441,158,0,27.98,0,25.77,143,298,0,3.084
2022-11-05,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,1053,249,0,29.66,15,29.41,229,824,0,4.598
2022-11-06,S003,P0004,Groceries,East,Autumn,0,0,Sunny,804,83,0,19.0,10,21.21,72,732,0,5.0
2022-11-07,S003,P0004,Groceries,East,Autumn,0,0,Snowy,721,114,0,24.23,10,22.06,130,591,0,5.0
2022-11-08,S003,P0004,Groceries,East,Autumn,0,0,Snowy,607,93,0,23.2,0,24.58,99,508,0,5.0
2022-11-09,S003,P0004,Groceries,East,Autumn,0,0,Rainy,514,120,0,22.97,10,24.4,129,385,0,3.984
2022-11-10,S003,P0004,Groceries,East,Autumn,1,0,Sunny,394,190,656,22.35,25,23.92,186,208,0,2.118
2022-11-11,S003,P0004,Groceries,East,Autumn,0,0,Rainy,204,45,0,21.1,5,20.42,72,132,0,2.833
2022-11-12,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,159,84,0,19.79,10,21.3,83,76,0,1.916
2022-11-13,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,731,105,0,22.16,10,25.96,118,613,0,5.0
2022-11-14,S003,P0004,Groceries,East,Autumn,1,0,Snowy,626,198,0,24.18,15,25.48,168,458,0,3.726
2022-11-15,S003,P0004,Groceries,East,Autumn,0,0,Sunny,428,91,505,26.73,5,24.24,145,283,0,2.952
2022-11-16,S003,P0004,Groceries,East,Autumn,0,0,Sunny,337,107,0,23.91,10,20.37,126,211,0,2.675
2022-11-17,S003,P0004,Groceries,East,Autumn,0,0,Sunny,230,83,0,24.79,5,28.94,137,93,0,1.679
2022-11-18,S003,P0004,Groceries,East,Autumn,1,0,Snowy,652,116,0,20.44,20,19.89,113,539,0,5.0
2022-11-19,S003,P0004,Groceries,East,Autumn,0,0,Sunny,536,49,0,19.1,5,22.92,59,477,0,5.0
2022-11-20,S003,P0004,Groceries,East,Autumn,1,0,Sunny,487,82,0,19.85,15,21.68,101,386,0,4.822
2022-11-21,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,405,75,0,20.99,10,22.99,101,304,0,4.01
2022-11-22,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,330,64,0,18.77,10,19.77,68,262,0,4.853
2022-11-23,S003,P0004,Groceries,East,Autumn,0,0,Rainy,266,63,0,21.42,0,20.76,62,204,0,4.29
2022-11-24,S003,P0004,Groceries,East,Autumn,0,0,Cloudy,203,77,215,20.91,0,24.52,69,134,0,2.942
2022-11-25,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,126,102,307,20.76,15,22.95,115,11,0,1.096
2022-11-26,S003,P0004,Groceries,East,Autumn,0,0,Sunny,24,24,0,20.27,10,17.25,75,-51,1,0.32
2022-11-27,S003,P0004,Groceries,East,Autumn,1,0,Cloudy,215,58,0,19.3,20,17.61,95,120,0,2.263
2022-11-28,S003,P0004,Groceries,East,Autumn,1,0,Snowy,464,67,0,18.94,20,18.77,90,374,0,5.0
2022-11-29,S003,P0004,Groceries,East,Autumn,0,0,Snowy,397,87,0,23.19,0,21.04,84,313,0,4.726
2022-11-30,S003,P0004,Groceries,East,Autumn,0,0,Rainy,310,80,223,20.07,10,23.88,87,223,0,3.563
2022-12-01,S003,P0004,Groceries,East,Winter,0,0,Cloudy,230,112,0,23.54,0,25.62,104,126,0,2.212
2022-12-02,S003,P0004,Groceries,East,Winter,0,0,Sunny,118,63,287,23.57,5,20.45,104,14,0,1.135
2022-12-03,S003,P0004,Groceries,East,Winter,0,0,Snowy,278,92,0,25.72,5,24.07,132,146,0,2.106
2022-12-04,S003,P0004,Groceries,East,Winter,0,0,Sunny,186,150,452,25.53,5,27.57,147,39,0,1.265
2022-12-05,S003,P0004,Groceries,East,Winter,0,0,Cloudy,323,142,0,26.73,0,30.44,145,178,0,2.228
2022-12-06,S003,P0004,Groceries,East,Winter,0,0,Cloudy,181,84,0,22.83,5,19.87,94,87,0,1.926
2022-12-07,S003,P0004,Groceries,East,Winter,1,0,Cloudy,549,96,0,19.39,15,21.71,94,455,0,5.0
2022-12-08,S003,P0004,Groceries,East,Winter,0,0,Cloudy,453,74,0,24.71,0,29.82,119,334,0,3.807
2022-12-09,S003,P0004,Groceries,East,Winter,0,0,Snowy,379,78,369,25.08,0,26.65,124,255,0,3.056
2022-12-10,S003,P0004,Groceries,East,Winter,1,0,Snowy,301,150,0,23.17,15,21.21,134,167,0,2.246
2022-12-11,S003,P0004,Groceries,East,Winter,0,0,Cloudy,151,70,0,23.22,0,21.53,84,67,0,1.798
2022-12-12,S003,P0004,Groceries,East,Winter,0,0,Cloudy,450,192,492,26.43,10,25.68,161,289,0,2.795
2022-12-13,S003,P0004,Groceries,East,Winter,0,0,Snowy,258,55,0,19.72,10,22.21,82,176,0,3.146
2022-12-14,S003,P0004,Groceries,East,Winter,0,0,Sunny,203,49,0,19.09,0,22.27,45,158,0,4.511
2022-12-15,S003,P0004,Groceries,East,Winter,1,0,Sunny,646,38,0,15.82,15,16.74,39,607,0,5.0
2022-12-16,S003,P0004,Groceries,East,Winter,0,0,Snowy,608,53,0,20.83,0,20.44,54,554,0,5.0
2022-12-17,S003,P0004,Groceries,East,Winter,1,0,Snowy,555,130,0,24.17,10,21.13,129,426,0,4.302
2022-12-18,S003,P0004,Groceries,East,Winter,0,0,Cloudy,425,77,0,20.93,10,23.0,100,325,0,4.25
2022-12-19,S003,P0004,Groceries,East,Winter,0,0,Cloudy,348,132,324,25.45,0,24.63,112,236,0,3.107
2022-12-20,S003,P0004,Groceries,East,Winter,1,0,Snowy,216,80,0,18.5,15,20.93,80,136,0,2.7
2022-12-21,S003,P0004,Groceries,East,Winter,1,0,Snowy,136,119,0,22.12,10,25.72,117,19,0,1.162
2022-12-22,S003,P0004,Groceries,East,Winter,1,0,Cloudy,341,194,506,22.38,20,24.34,162,179,0,2.105
2022-12-23,S003,P0004,Groceries,East,Winter,0,0,Cloudy,147,89,0,23.35,10,21.53,118,29,0,1.246
2022-12-24,S003,P0004,Groceries,East,Winter,0,0,Snowy,58,58,0,20.4,5,21.5,76,-18,1,0.763
2022-12-25,S003,P0004,Groceries,East,Winter,1,0,Sunny,506,125,444,24.92,15,22.38,160,346,0,3.162
2022-12-26,S003,P0004,Groceries,East,Winter,1,0,Cloudy,381,139,0,24.55,15,24.13,155,226,0,2.458
2022-12-27,S003,P0004,Groceries,East,Winter,1,0,Snowy,242,117,0,19.78,25,20.83,141,101,0,1.716
2022-12-28,S003,P0004,Groceries,East,Winter,0,0,Sunny,569,143,0,26.54,0,23.93,125,444,0,4.552
2022-12-29,S003,P0004,Groceries,East,Winter,0,0,Cloudy,426,69,0,20.55,5,20.22,64,362,0,5.0
2022-12-30,S003,P0004,Groceries,East,Winter,0,0,Cloudy,357,95,344,26.84,0,23.96,129,228,0,2.767
2022-12-31,S003,P0004,Groceries,East,Winter,0,0,Sunny,262,63,0,21.28,10,23.09,105,157,0,2.495
2023-01-01,S003,P0004,Groceries,East,Winter,0,0,Sunny,199,80,0,26.68,0,25.6,127,72,0,1.567
2023-01-02,S003,P0004,Groceries,East,Winter,0,0,Cloudy,463,75,0,24.22,5,21.36,112,351,0,4.134
2023-01-03,S003,P0004,Groceries,East,Winter,1,0,Snowy,388,121,0,20.14,20,19.73,109,279,0,3.56
2023-01-04,S003,P0004,Groceries,East,Winter,0,0,Cloudy,267,107,246,24.07,0,21.87,95,172,0,2.811
2023-01-05,S003,P0004,Groceries,East,Winter,0,0,Snowy,160,64,0,23.26,0,25.45,100,60,0,1.6
2023-01-06,S003,P0004,Groceries,East,Winter,0,0,Snowy,96,96,495,26.23,0,30.22,139,-43,1,0.691
2023-01-07,S003,P0004,Groceries,East,Winter,1,0,Snowy,246,118,0,21.3,20,24.47,144,102,0,1.708
2023-01-08,S003,P0004,Groceries,East,Winter,0,0,Sunny,128,93,0,24.26,0,26.11,113,15,0,1.133
2023-01-09,S003,P0004,Groceries,East,Winter,1,0,Snowy,530,134,0,24.74,10,24.45,137,393,0,3.869
2023-01-10,S003,P0004,Groceries,East,Winter,1,0,Cloudy,396,46,0,16.97,20,18.41,73,323,0,5.0
2023-01-11,S003,P0004,Groceries,East,Winter,0,0,Cloudy,350,70,0,18.11,10,19.14,59,291,0,5.0
2023-01-12,S003,P0004,Groceries,East,Winter,1,0,Snowy,280,160,429,23.27,20,26.95,176,104,0,1.591
2023-01-13,S003,P0004,Groceries,East,Winter,0,0,Snowy,120,110,0,23.14,0,27.87,98,22,0,1.224
2023-01-14,S003,P0004,Groceries,East,Winter,0,0,Sunny,10,10,0,23.17,10,21.37,116,-106,1,0.086
2023-01-15,S003,P0004,Groceries,East,Winter,1,0,Sunny,429,68,0,18.29,20,16.26,80,349,0,5.0
2023-01-16,S003,P0004,Groceries,East,Winter,0,0,Snowy,361,99,0,20.07,10,23.77,87,274,0,4.149
2023-01-17,S003,P0004,Groceries,East,Winter,0,0,Sunny,262,116,411,26.4,0,23.4,124,138,0,2.113
2023-01-18,S003,P0004,Groceries,East,Winter,0,0,Snowy,146,22,0,18.79,0,18.44,29,117,0,5.0
2023-01-19,S003,P0004,Groceries,East,Winter,1,0,Cloudy,124,124,0,20.78,25,22.68,158,-34,1,0.785
2023-01-20,S003,P0004,Groceries,East,Winter,1,0,Snowy,411,95,400,22.35,10,24.88,120,291,0,3.425
2023-01-21,S003,P0004,Groceries,East,Winter,0,0,Snowy,316,82,0,23.35,5,20.51,101,215,0,3.129
2023-01-22,S003,P0004,Groceries,East,Winter,0,0,Cloudy,234,100,0,23.17,10,27.56,132,102,0,1.773
2023-01-23,S003,P0004,Groceries,East,Winter,1,0,Cloudy,534,129,610,23.34,25,23.08,182,352,0,2.934
2023-01-24,S003,P0004,Groceries,East,Winter,1,0,Sunny,405,138,0,19.45,25,23.12,135,270,0,3.0
2023-01-25,S003,P0004,Groceries,East,Winter,0,0,Snowy,267,59,0,22.22,0,26.76,86,181,0,3.105
2023-01-26,S003,P0004,Groceries,East,Winter,0,0,Snowy,818,156,0,27.17,5,25.95,151,667,0,5.0
2023-01-27,S003,P0004,Groceries,East,Winter,0,0,Cloudy,662,72,0,26.15,0,24.98,121,541,0,5.0
2023-01-28,S003,P0004,Groceries,East,Winter,0,0,Cloudy,590,70,0,23.49,0,20.53,88,502,0,5.0
2023-01-29,S003,P0004,Groceries,East,Winter,0,1,Sunny,520,34,0,16.29,10,17.29,32,488,0,5.0
2023-01-30,S003,P0004,Groceries,East,Winter,0,1,Snowy,486,57,0,17.79,10,19.01,54,432,0,5.0
2023-01-31,S003,P0004,Groceries,East,Winter,0,1,Cloudy,429,91,0,19.98,10,22.49,86,343,0,4.988
2023-02-01,S003,P0004,Groceries,East,Winter,0,1,Sunny,338,87,0,21.58,10,21.11,94,244,0,3.596
2023-02-02,S003,P0004,Groceries,East,Winter,1,1,Sunny,251,89,294,17.27,25,18.75,97,154,0,2.588
2023-02-03,S003,P0004,Groceries,East,Winter,0,1,Snowy,162,54,0,19.82,10,16.97,69,93,0,2.348
2023-02-04,S003,P0004,Groceries,East,Winter,1,1,Cloudy,108,76,0,19.89,20,17.34,105,3,0,1.029
2023-02-05,S003,P0004,Groceries,East,Winter,0,1,Sunny,326,94,331,23.32,10,20.9,118,208,0,2.763
2023-02-06,S003,P0004,Groceries,East,Winter,0,1,Cloudy,232,31,0,17.71,5,20.48,39,193,0,5.0
2023-02-07,S003,P0004,Groceries,East,Winter,1,1,Snowy,201,64,0,17.43,25,16.54,84,117,0,2.393
2023-02-08,S003,P0004,Groceries,East,Winter,0,1,Sunny,468,53,0,19.61,5,23.59,66,402,0,5.0
2023-02-09,S003,P0004,Groceries,East,Winter,1,1,Snowy,415,74,0,20.63,15,18.89,97,318,0,4.278
2023-02-10,S003,P0004,Groceries,East,Winter,0,1,Sunny,341,69,0,18.87,10,20.25,70,271,0,4.871
2023-02-11,S003,P0004,Groceries,East,Winter,0,1,Snowy,272,85,198,20.6,10,20.57,80,192,0,3.4
2023-02-12,S003,P0004,Groceries,East,Winter,0,1,Cloudy,187,56,0,19.77,10,22.88,83,104,0,2.253
